Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_STAT_STALL,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_DCACHE_HITS,SQC_TC_STALL,SQ_BUSY_CYCLES,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VMEM,SQ_INSTS_VSKIPPED,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,TA_FLAT_READ_WAVEFRONTS_sum,TA_TOTAL_WAVEFRONTS_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_DRAM_sum,TCC_EA0_RDREQ_sum,TCC_NC_REQ_sum,TCP_TCC_CC_WRITE_REQ_sum,TCP_TCC_NC_ATOMIC_REQ_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum
329,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735753846508,12735753871284,330,196,144024.0,495641.0,0.0,0.0,1525912.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
330,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735754238077,12735754280653,331,125,77757.0,231892.0,60795.0,0.0,2545936.0,0.0,262144.0,0.0,8834056.0,8834056.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
331,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735754648528,12735754673625,332,196,141372.0,490143.0,0.0,0.0,1543985.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
332,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735755039776,12735755082432,333,125,73665.0,227334.0,60745.0,0.0,2544492.0,0.0,262144.0,0.0,11165102.0,11165102.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
333,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735755454036,12735755479012,334,196,145288.0,492379.0,0.0,0.0,1543506.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
334,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735755870300,12735755913358,335,125,82926.0,231556.0,60773.0,0.0,2552919.0,0.0,262144.0,0.0,8887288.0,8887288.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
335,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735756284480,12735756309176,336,196,142130.0,488941.0,0.0,0.0,1535617.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
336,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735756676169,12735756719347,337,125,76013.0,229694.0,60735.0,0.0,2556603.0,0.0,262144.0,0.0,10780344.0,10780344.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
337,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735757091270,12735757115886,338,196,139527.0,472110.0,0.0,0.0,1530252.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
338,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735757481716,12735757524614,339,125,72281.0,230675.0,60740.0,0.0,2544195.0,0.0,262144.0,0.0,11028508.0,11028508.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
339,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735757893731,12735757918788,340,196,139817.0,478362.0,0.0,0.0,1539490.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
340,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735758282172,12735758324669,341,125,77945.0,228387.0,60736.0,0.0,2543869.0,0.0,262144.0,0.0,10499084.0,10499084.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
341,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735758688735,12735758713511,342,196,143106.0,485250.0,0.0,0.0,1537751.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
342,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735759075613,12735759118590,343,125,78114.0,240288.0,60745.0,0.0,2542493.0,0.0,262144.0,0.0,11565060.0,11565060.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
343,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735759484941,12735759509918,344,196,145357.0,496783.0,0.0,0.0,1538100.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
344,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735759875628,12735759918646,345,125,80979.0,235372.0,60746.0,0.0,2544107.0,0.0,262144.0,0.0,10621876.0,10621876.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
345,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735760283072,12735760307768,346,196,143006.0,482468.0,0.0,0.0,1537888.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
346,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735760667304,12735760709841,347,125,69896.0,226224.0,60748.0,0.0,2544942.0,0.0,262144.0,0.0,10923646.0,10923646.0,0.0,262144.0,0.0,202.0,202.0,0.0,0.0,0.0,4194304.0,0.0
347,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735761070258,12735761095155,348,196,143414.0,493397.0,0.0,0.0,1533491.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
348,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735761457016,12735761499713,349,125,79366.0,221460.0,60752.0,0.0,2554389.0,0.0,262144.0,0.0,10420264.0,10420264.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
349,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735761866144,12735761890961,350,196,141868.0,501158.0,0.0,0.0,1542975.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
350,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735762251098,12735762293795,351,125,78008.0,216729.0,60772.0,0.0,2544105.0,0.0,262144.0,0.0,8885766.0,8885766.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
351,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735762655656,12735762680873,352,196,140337.0,510905.0,0.0,0.0,1553878.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
352,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735763040248,12735763083266,353,125,79629.0,228801.0,60740.0,0.0,2537212.0,0.0,262144.0,0.0,10694924.0,10694924.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
353,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735763441078,12735763465814,354,196,144269.0,502069.0,0.0,0.0,1532773.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
354,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735763830080,12735763872577,355,125,79001.0,220159.0,60740.0,0.0,2536835.0,0.0,262144.0,0.0,10874804.0,10874804.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
355,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735764233476,12735764258332,356,196,138213.0,496948.0,0.0,0.0,1522342.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
356,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735764617347,12735764660124,357,125,77749.0,226513.0,60724.0,0.0,2550772.0,0.0,262144.0,0.0,11034556.0,11034556.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
357,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735765023268,12735765047843,358,196,144684.0,496190.0,0.0,0.0,1529308.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
358,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735765425220,12735765467756,359,125,79753.0,230750.0,60788.0,0.0,2545783.0,0.0,262144.0,0.0,8526100.0,8526100.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
359,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735765831622,12735765855917,360,196,141858.0,483040.0,0.0,0.0,1503736.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
360,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735766220183,12735766262840,361,125,75674.0,223120.0,60781.0,0.0,2538965.0,0.0,262144.0,0.0,8386220.0,8386220.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
361,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735766626545,12735766651322,362,196,147474.0,498449.0,0.0,0.0,1533854.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
362,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735767021762,12735767064339,363,125,82646.0,237350.0,60780.0,0.0,2538068.0,0.0,262144.0,0.0,8539560.0,8539560.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
363,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735767430890,12735767455667,364,196,138041.0,473843.0,0.0,0.0,1535178.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
364,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735767819171,12735767861868,365,125,80197.0,233084.0,60779.0,0.0,2538298.0,0.0,262144.0,0.0,8650474.0,8650474.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
365,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735768221204,12735768245980,366,196,139639.0,487522.0,0.0,0.0,1530558.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
366,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735768605596,12735768647972,367,125,80676.0,235068.0,60792.0,0.0,2528289.0,0.0,262144.0,0.0,8440340.0,8440340.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
367,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735769006345,12735769031322,368,196,143906.0,494075.0,0.0,0.0,1550199.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
368,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735769387810,12735769430788,369,125,78135.0,229280.0,60745.0,0.0,2559233.0,0.0,262144.0,0.0,11114640.0,11114640.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
369,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735769789642,12735769814178,370,196,146227.0,489832.0,0.0,0.0,1524551.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
370,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735770172110,12735770215007,371,125,80731.0,236215.0,60744.0,0.0,2550885.0,0.0,262144.0,0.0,11161860.0,11161860.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
371,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735770574062,12735770598798,372,196,144109.0,484933.0,0.0,0.0,1548346.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
372,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735770951559,12735770994055,373,125,80256.0,224878.0,60743.0,0.0,2548406.0,0.0,262144.0,0.0,11148948.0,11148948.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
373,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735771355796,12735771380692,374,196,142537.0,489144.0,0.0,0.0,1537449.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
374,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735771731769,12735771774305,375,125,77072.0,221728.0,60736.0,0.0,2547932.0,0.0,262144.0,0.0,11512212.0,11512212.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
375,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735772136086,12735772160943,376,196,137492.0,489515.0,0.0,0.0,1532631.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
376,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735772500513,12735772543330,377,125,75165.0,224335.0,60735.0,0.0,2545774.0,0.0,262144.0,0.0,11132058.0,11132058.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
377,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735772901182,12735772925998,378,196,144444.0,490001.0,0.0,0.0,1533174.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
378,0,1,1280,1280,16384,256,0,0,16,192,48,64,matmulbias_kernel,12735799833502,12735799864252,379,27,163822.0,601346.0,0.0,0.0,1952875.0,1024.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,149040.0,149040.0,0.0,0.0,0.0,819200.0,196608.0
379,0,1,1280,1280,512,256,0,0,8,0,32,64,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",12735821126004,12735821128770,380,322,63911.0,132744.0,4.0,0.0,8470.0,0.0,4.0,0.0,32140.0,32140.0,2.0,4.0,0.0,58.0,58.0,0.0,0.0,0.0,4.0,0.0
380,0,1,1280,1280,512,256,0,0,8,0,32,64,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",12735821496084,12735821498289,381,322,58500.0,110429.0,4.0,0.0,6070.0,0.0,4.0,0.0,29192.0,29192.0,2.0,4.0,0.0,28.0,28.0,0.0,0.0,0.0,4.0,0.0
381,0,1,1280,1280,512,256,0,0,8,0,32,64,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",12735821861675,12735821863760,382,322,54432.0,99494.0,4.0,0.0,5990.0,0.0,4.0,0.0,23362.0,23362.0,2.0,4.0,0.0,28.0,28.0,0.0,0.0,0.0,4.0,0.0
382,0,1,1280,1280,512,256,0,0,8,0,32,64,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",12735822225461,12735822227506,383,322,56387.0,103510.0,4.0,0.0,5958.0,0.0,4.0,0.0,25314.0,25314.0,2.0,4.0,0.0,28.0,28.0,0.0,0.0,0.0,4.0,0.0
383,0,1,1280,1280,512,256,0,0,8,0,32,64,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",12735822591333,12735822593698,384,322,57818.0,113869.0,4.0,0.0,6550.0,0.0,4.0,0.0,30602.0,30602.0,2.0,4.0,0.0,28.0,28.0,0.0,0.0,0.0,4.0,0.0
384,0,1,1280,1280,512,256,0,0,8,0,32,64,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",12735822957645,12735822960090,385,322,59751.0,126523.0,4.0,0.0,6958.0,0.0,4.0,0.0,33716.0,33716.0,2.0,4.0,0.0,28.0,28.0,0.0,0.0,0.0,4.0,0.0
385,0,1,1280,1280,1536,256,0,0,8,0,32,64,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",12735823324518,12735823327285,386,322,64158.0,126282.0,12.0,0.0,25126.0,0.0,12.0,0.0,86778.0,86778.0,6.0,12.0,0.0,96.0,96.0,0.0,0.0,0.0,12.0,0.0
386,0,1,1280,1280,256,256,0,0,24,0,32,64,"void at::native::vectorized_elementwise_kernel<8, at::native::AbsFunctor<c10::Half>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<c10::Half>, std::array<char*, 2ul>)",12735831288972,12735831291899,387,462,65214.0,144997.0,0.0,0.0,4613.0,0.0,2.0,0.0,9136.0,9136.0,1.0,2.0,0.0,69.0,69.0,0.0,0.0,0.0,6.0,0.0
387,0,1,1280,1280,256,256,0,0,24,0,32,64,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, std::array<char*, 2ul>)",12735882060826,12735882063953,388,778,60366.0,130633.0,0.0,0.0,4849.0,0.0,2.0,0.0,4680.0,4680.0,1.0,2.0,0.0,76.0,76.0,0.0,0.0,0.0,6.0,0.0
388,0,1,1280,1280,256,256,0,0,40,0,32,64,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, std::array<char*, 3ul>)",12735882456483,12735882458969,389,756,61703.0,116911.0,0.0,0.0,3813.0,0.0,3.0,0.0,15260.0,15260.0,2.0,3.0,0.0,63.0,63.0,0.0,0.0,0.0,9.0,0.0
389,0,1,1280,1280,256,256,0,0,36,4,80,64,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>)",12735906674820,12735906677305,390,840,68369.0,120925.0,0.0,0.0,3813.0,0.0,3.0,0.0,9160.0,9160.0,2.0,3.0,0.0,88.0,88.0,0.0,0.0,0.0,9.0,0.0
390,0,1,1280,1280,256,256,0,0,24,0,32,64,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, std::array<char*, 2ul>)",12735907042374,12735907045300,391,778,63961.0,128407.0,0.0,0.0,4693.0,0.0,2.0,0.0,4536.0,4536.0,1.0,2.0,0.0,76.0,76.0,0.0,0.0,0.0,6.0,0.0
391,0,1,1280,1280,256,256,0,0,36,4,80,64,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>)",12735936331489,12735936334015,392,1096,61753.0,114408.0,0.0,0.0,3985.0,0.0,3.0,0.0,13466.0,13466.0,2.0,3.0,0.0,73.0,73.0,0.0,0.0,0.0,9.0,0.0
